"itemid","similar_item"
"207459","204199"
"207460","206971"
"207461","218594"
"207462","211349"
"207463","207470"
"207464","204248"
"207465","211518"
"207466","207470"
"207468","213106"
"207469","205221"
"207470","204356"
"207471","209148"
"207472","209762"
"207473","206312"
"207475","206535"
"207476","207957"
"207477","207959"
"207478","192115"
"207479","194194"
"207480","225158"
"207481","225333"
"207482","221328"
"207483","217027"
"207485","224036"
"207486","208794"
"207487","213517"
"207498","180590"
"207504","213763"
"207507","207508"
"207508","207507"
"207509","207521"
"207521","207509"
"207523","161404"
"207526","197342"
"207532","190742"
"207534","161404"
"207535","208942"
"207538","203334"
"207544","218012"
"207545","204481"
"207546","218012"
"207547","218012"
"207548","192608"
"207549","207570"
"207550","207551"
"207551","214086"
"207553","223710"
"207554","207042"
"207555","207553"
"207556","208264"
"207557","210862"
"207558","229635"
"207560","204459"
"207569","220558"
"207570","206719"
"207572","218780"
"207577","220751"
"207588","218024"
"207589","231944"
"207591","207598"
"207592","209196"
"207594","208633"
"207597","203350"
"207598","207591"
"207600","215127"
"207601","230675"
"207602","208684"
"207603","161404"
"207613","213102"
"207614","200941"
"207616","215198"
"207619","197875"
"207634","211257"
"207639","210294"
"207640","211832"
"207641","207642"
"207642","213679"
"207643","207145"
"207647","207660"
"207648","207662"
"207649","207660"
"207650","210982"
"207651","207650"
"207652","207653"
"207653","208442"
"207654","219871"
"207655","226343"
"207656","201436"
"207657","209207"
"207658","220536"
"207660","207649"
"207661","211278"
"207662","207648"
"207663","201817"
"207664","209394"
"207665","209764"
"207666","209747"
"207667","204356"
"207668","207667"
"207669","197578"
"207670","208128"
"207671","222424"
"207673","207674"
"207674","207673"
"207675","208197"
"207676","223176"
"207677","207660"
"207678","197578"
"207679","207676"
"207680","208195"
"207681","207677"
"207682","207674"
"207685","207662"
"207686","207671"
"207687","207682"
"207688","219745"
"207689","204698"
"207690","207693"
"207691","217107"
"207692","207690"
"207693","207690"
"207694","207693"
"207695","221788"
"207696","207697"
"207697","207696"
"207699","220558"
"207700","210157"
"207702","207704"
"207703","204525"
"207704","207708"
"207705","207707"
"207707","207705"
"207708","207704"
"207712","223382"
"207713","197402"
"207714","226988"
"207716","216520"
"207719","204858"
"207720","204227"
"207721","191733"
"207723","211680"
"207726","211832"
"207727","209656"
"207729","216408"
"207743","198671"
"207744","207746"
"207745","207747"
"207746","207747"
"207747","207745"
"207748","219449"
"207757","206432"
"207759","207634"
"207760","216650"
"207762","207877"
"207764","207938"
"207767","205319"
"207769","225434"
"207771","217591"
"207778","205774"
"207779","220690"
"207780","212362"
"207782","213315"
"207783","221058"
"207784","204865"
"207805","209977"
"207807","207819"
"207808","210149"
"207813","207807"
"207814","215234"
"207815","224432"
"207816","224588"
"207817","207830"
"207819","207807"
"207830","207817"
"207832","209983"
"207835","205824"
"207838","209327"
"207839","209327"
"207840","205541"
"207844","224185"
"207855","204014"
"207856","212446"
"207867","190964"
"207868","212641"
"207869","211540"
"207876","207883"
"207877","207934"
"207878","223058"
"207879","208407"
"207880","218232"
"207883","207876"
"207884","211035"
"207891","207369"
"207892","220452"
"207893","204358"
"207894","222106"
"207896","212864"
"207897","221066"
"207898","206504"
"207899","207921"
"207901","210115"
"207903","203018"
"207905","207813"
"207906","227615"
"207909","197539"
"207910","204274"
"207912","207310"
"207913","212445"
"207920","218273"
"207921","207899"
"207922","216197"
"207924","210934"
"207925","210990"
"207926","202545"
"207927","232275"
"207928","207934"
"207929","225158"
"207930","209396"
"207931","209396"
"207932","232487"
"207933","228459"
"207934","218262"
"207936","196359"
"207937","215956"
"207938","207764"
"207939","207940"
"207940","207939"
"207941","207942"
"207942","207941"
"207944","207950"
"207945","207946"
"207946","207945"
"207947","207946"
"207950","207944"
"207951","216947"
"207952","213796"
"207955","201884"
"207957","207959"
"207958","207959"
"207959","207958"
"207962","212025"
"207964","221051"
"207973","207974"
"207974","207973"
"207981","196829"
"207982","199955"
"207984","207985"
"207985","207984"
"207988","192298"
"207989","208001"
"207995","216277"
"207996","217209"
"208000","192298"
"208001","207989"
"208002","207989"
"208003","215628"
"208004","215539"
"208005","205815"
"208006","192608"
"208021","201912"
"208030","224399"
"208033","195743"
"208035","211823"
"208036","204784"
"208037","211932"
"208040","204726"
"208047","206200"
"208049","196359"
"208050","205212"
"208060","215459"
"208061","204486"
"208063","216533"
"208064","205556"
"208065","208554"
"208068","204295"
"208070","210321"
"208071","208616"
"208072","208073"
"208073","208072"
"208074","208891"
"208076","169268"
"208078","208079"
"208079","208078"
"208080","221305"
"208081","223808"
"208082","221169"
"208083","222714"
"208084","208085"
"208085","208084"
"208086","219923"
"208087","208089"
"208088","213842"
"208089","208087"
"208090","220283"
"208092","182045"
"208093","220023"
"208097","208098"
"208098","208097"
"208099","211054"
"208100","208102"
"208101","208098"
"208102","205763"
"208105","220752"
"208106","209393"
"208107","221703"
"208112","225492"
"208113","208114"
"208114","208113"
"208115","187691"
"208117","208118"
"208118","208117"
"208119","201020"
"208120","207678"
"208123","185204"
"208124","202545"
"208125","211153"
"208126","218928"
"208128","207670"
"208129","206675"
"208131","185204"
"208132","209603"
"208133","211415"
"208135","221738"
"208137","204047"
"208138","215892"
"208141","205212"
"208142","214370"
"208143","211521"
"208145","206971"
"208146","183079"
"208147","208148"
"208148","208149"
"208149","208148"
"208173","196591"
"208174","204673"
"208175","205733"
"208176","213453"
"208178","207074"
"208179","208189"
"208181","190866"
"208182","201136"
"208183","208178"
"208184","208203"
"208185","210407"
"208187","210407"
"208188","208193"
"208189","208203"
"208190","208191"
"208191","208190"
"208192","208196"
"208193","208188"
"208194","208199"
"208195","207675"
"208196","208192"
"208197","208199"
"208198","211348"
"208199","206490"
"208200","208199"
"208201","210407"
"208202","208203"
"208203","208202"
"208204","208178"
"208205","208204"
"208206","212673"
"208207","216559"
"208208","225005"
"208209","198076"
"208227","205915"
"208228","205212"
"208229","205071"
"208230","210498"
"208231","207373"
"208232","185204"
"208233","211818"
"208235","212469"
"208238","182003"
"208239","208238"
"208241","195773"
"208242","221897"
"208243","191833"
"208244","209328"
"208245","208384"
"208246","217031"
"208247","212231"
"208250","226010"
"208251","205834"
"208252","224519"
"208253","212185"
"208256","214700"
"208257","211407"
"208258","203112"
"208260","227493"
"208263","195192"
"208264","207556"
"208265","205307"
"208266","203800"
"208267","214062"
"208268","214127"
"208269","217592"
"208270","211421"
"208271","213673"
"208272","187494"
"208273","199743"
"208274","208273"
"208275","208273"
"208276","196447"
"208277","199031"
"208279","203999"
"208281","212445"
"208283","208291"
"208284","208291"
"208285","208291"
"208286","208291"
"208287","208291"
"208288","208291"
"208289","208291"
"208290","208291"
"208291","205945"
"208292","208293"
"208293","208292"
"208294","208292"
"208297","192985"
"208302","212837"
"208303","214581"
"208304","207027"
"208305","208306"
"208306","208305"
"208307","214324"
"208308","208320"
"208309","209603"
"208310","212620"
"208311","213145"
"208312","219627"
"208313","189737"
"208315","188520"
"208320","232859"
"208321","207712"
"208324","208325"
"208325","208324"
"208327","218488"
"208329","208325"
"208378","202559"
"208381","202877"
"208383","208384"
"208384","207333"
"208392","208393"
"208393","208392"
"208395","211213"
"208396","208397"
"208397","227106"
"208398","208399"
"208399","208398"
"208400","205641"
"208401","224279"
"208402","208406"
"208403","212015"
"208404","219267"
"208405","210958"
"208406","208402"
"208407","191830"
"208408","217024"
"208409","203536"
"208410","201432"
"208411","190644"
"208412","221720"
"208413","211907"
"208414","211514"
"208416","219479"
"208417","226408"
"208418","220850"
"208419","208399"
"208420","222288"
"208421","210930"
"208422","209983"
"208423","208413"
"208424","204130"
"208427","202640"
"208432","214079"
"208433","224758"
"208437","221669"
"208440","222186"
"208442","215943"
"208447","212872"
"208448","214743"
"208454","222952"
"208455","203097"
"208456","209845"
"208457","218014"
"208460","201999"
"208461","210455"
"208462","210455"
"208463","208498"
"208465","208466"
"208466","208465"
"208468","161404"
"208469","200420"
"208476","208997"
"208478","219825"
"208488","208460"
"208493","209582"
"208495","209318"
"208497","208498"
"208498","208497"
"208499","169268"
"208502","227212"
"208503","224076"
"208504","205817"
"208507","200247"
"208512","205845"
"208513","201588"
"208516","161404"
"208517","195743"
"208524","215250"
"208525","208527"
"208526","214885"
"208527","209218"
"208528","201014"
"208538","195131"
"208539","195348"
"208540","208325"
"208543","209373"
"208544","206694"
"208545","214258"
"208546","208549"
"208548","208549"
"208549","208548"
"208550","190729"
"208552","218850"
"208554","208065"
"208557","201963"
"208570","217750"
"208571","207716"
"208572","211634"
"208576","192160"
"208577","209158"
"208578","223944"
"208579","213756"
"208582","203482"
"208583","205280"
"208584","225790"
"208585","219204"
"208587","202307"
"208588","168209"
"208589","209086"
"208590","198116"
"208591","216936"
"208593","224386"
"208594","211576"
"208595","217894"
"208597","218423"
"208598","218491"
"208600","217528"
"208603","224468"
"208613","219910"
"208614","206670"
"208616","208071"
"208617","226957"
"208618","218136"
"208619","208785"
"208620","204765"
"208621","220754"
"208623","208086"
"208624","208684"
"208625","211680"
"208627","218679"
"208629","217147"
"208631","208137"
"208632","206772"
"208633","207594"
"208634","212948"
"208637","203675"
"208639","192363"
"208642","214160"
"208643","187171"
"208644","208645"
"208645","208644"
"208652","211884"
"208676","206853"
"208677","199663"
"208678","210471"
"208679","212038"
"208680","207764"
"208681","208685"
"208682","208679"
"208683","210470"
"208684","207714"
"208685","208681"
"208687","209935"
"208689","206892"
"208692","204199"
"208695","211210"
"208697","208695"
"208698","208695"
"208699","218588"
"208700","186199"
"208701","193678"
"208702","220466"
"208703","207101"
"208704","208706"
"208705","209169"
"208706","200911"
"208712","228505"
"208713","232448"
"208716","214632"
"208719","209320"
"208722","208726"
"208725","208726"
"208726","208725"
"208734","206652"
"208735","206345"
"208736","209311"
"208742","199489"
"208745","209858"
"208747","205370"
"208749","200420"
"208751","201981"
"208752","202661"
"208759","210451"
"208762","207428"
"208766","213239"
"208767","218715"
"208768","203555"
"208769","203967"
"208770","217742"
"208771","230810"
"208772","217588"
"208773","208774"
"208774","214687"
"208775","212830"
"208776","196449"
"208777","221666"
"208784","218196"
"208785","216466"
"208787","205589"
"208794","207486"
"208795","203027"
"208796","206014"
"208797","209434"
"208798","217781"
"208800","222295"
"208801","208802"
"208802","225152"
"208803","219191"
"208804","196359"
"208805","228699"
"208806","203800"
"208808","208809"
"208809","208808"
"208810","210032"
"208811","208810"
"208812","223860"
"208813","208812"
"208815","198116"
"208816","208869"
"208817","196110"
"208818","204196"
"208819","222170"
"208825","213257"
"208826","228719"
"208827","213944"
"208829","215306"
"208830","213948"
"208831","226923"
"208832","210894"
"208835","197147"
"208838","208839"
"208839","208838"
"208840","215020"
"208841","218594"
"208842","196463"
"208843","201747"
"208844","221372"
"208845","212281"
"208846","215442"
"208847","205358"
"208849","207181"
"208854","228011"
"208861","193317"
"208863","221409"
"208864","214262"
"208865","231156"
"208866","216833"
"208868","201755"
"208869","208816"
"208870","226789"
"208871","224483"
"208873","209926"
"208874","222921"
"208876","230463"
"208877","207182"
"208881","208869"
"208882","193935"
"208883","208884"
"208884","208883"
"208885","211129"
"208887","209903"
"208889","204393"
"208891","208892"
"208892","208891"
"208893","226611"
"208895","216684"
"208905","221384"
"208917","227769"
"208919","198030"
"208927","212483"
"208933","184612"
"208934","217131"
"208935","167078"
"208936","208712"
"208937","214383"
"208942","207535"
"208948","224588"
"208955","208957"
"208956","208957"
"208957","208955"
"208958","208957"
"208959","215198"
"208961","223223"
"208964","216091"
"208968","225232"
"208969","210873"
"208976","217619"
"208977","198780"
"208997","208478"
"209000","199386"
"209018","229465"
"209019","206891"
"209020","201646"
"209021","209966"
"209022","209394"
"209024","224000"
"209025","216559"
"209026","217169"
"209028","218159"
"209029","207771"
"209030","215615"
"209031","205485"
"209032","213518"
"209034","221542"
"209035","215564"
"209036","215710"
"209037","209421"
"209038","209040"
"209039","209038"
"209040","209038"
"209043","216559"
"209045","185544"
"209050","211988"
"209053","209290"
"209058","224185"
"209059","224185"
"209060","213321"
